Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
Great location. Lovely breakfast. Comfy bed. Reasonably priced.,Online check in/check out didn't work so ended up having to go to reception. I had paid for an upgrade but I am not convinced we got it as the room we got was one of the smaller ones which is why I had upgraded in the first place.,Location was brilliant. Everything was within walking distance. Very close to train station/super market/ restaurants/ pubs/ Tivoli Gdns/ hop on hop off bus. Bed was really comfy and room was quiet. Breakfast was beautiful; choice was great. Times of breakfast were really good too. 12pm check out time is handy. It was great to be able to store luggage after check out.,9.0,August 2023,"August 22, 2023",Standard Double Room,3,Couple,7.7,1,1,0,0,0,0,1,0,1,0
Will book it again.,"In the offer it says, there would be 2 King Size Beds in the room, but there were just two regular beds.",The breakfast room was really lovely with a wide range of products.,9.0,August 2023,"August 21, 2023",Standard Twin Room,2,Group,7.7,1,1,0,0,0,0,1,0,0,0
Lovely budget hotel,,"Rooms were clean. Breakfast was extensive, pastries, cereals, cooked food also available. Staff were very friendly and extremely helpful.Just a short walk from the main shopping area and most of the historic sites are easily accessible from there. Great base for seeing the sites of Copenhagen",9.0,August 2023,"August 13, 2023",Standard Double Room,4,Family,7.7,1,0,0,0,1,0,1,0,1,0
Wonderful,"Location, convenience, shopping.","Location was excellent, close to Central train station and in the city centre itself.",9.0,August 2023,"August 13, 2023",Standard Double Room,1,Couple,7.7,0,0,0,0,0,0,0,0,1,1
Very Good,"The room is very basic, but clean and functional.","Great location. Very close to city center. 
Very good breakfast.",8.0,August 2023,"August 3, 2023",Standard Twin Room,2,Group,7.7,0,1,0,0,0,0,1,0,1,0
Very good for budget hotel. Would use again.,Nothing,"Breakfast was excellent - surpassed our expectations.
Good Wi-Fi",9.0,July 2023,"July 29, 2023",Standard Double Room,3,Family,7.7,0,0,0,0,0,0,1,0,0,0
Hôtel top !,La tv uniquement en danois,"La simplicité du check-in/out, l'emplacement top. Jolie chambre.",9.0,July 2023,"July 27, 2023",Small Double Room,3,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,"Nice and tidy room 👌,friendly staff and delicious  breakfast",9.0,July 2023,"July 25, 2023",Small Double Room,2,Couple,7.7,1,0,0,0,1,0,1,0,0,0
Enjoyable place to get to know Copenhagen,Store room for left luggage very dirty,"we were able to store suitcases in locked room prior to check in , at no charge .
Location very convenient to central railway station and many eating places .
we were accommodated on a non smoking floor , which was wonderful
 Great Breakfast provided",9.0,July 2023,"July 18, 2023",Standard Double Room,1,Couple,7.7,1,1,0,0,0,0,1,0,1,0
Wonderful,,"Breakfast was awesome. Location good, walking distance from Central Train Station.",9.0,July 2023,"July 13, 2023",Standard Double Room,4,Couple,7.7,0,0,0,0,0,0,1,0,1,0
Wonderful,,"Nice breakfast, very good spread.",9.0,May 2023,"June 27, 2023",Standard Double Room,1,Solo traveler,7.7,0,0,0,0,0,0,1,0,0,0
Wonderful,,"Location, location, location ! Loved we could pay a little extra for early check in.",9.0,June 2023,"June 24, 2023",Small Double Room,3,Group,7.7,0,0,0,0,0,0,0,0,1,0
"Better than anticipated in lots of ways, and very comfortable. We would certainly come again.",We found the bath to be a little difficult to access. Grab handles would be a definite asset to the bathrooms.,"The room was a very good size for us, facing out onto a busy street. No traffic noise at all, but a great view.. The bathroom was very clean and large enough to lay out all toileteries etc. Very efficient staff. The breakfast service was managed very well for such a large hotel. The actual breakfast itself was excellent, with plentiful and varied choice. The bread was especially good...!!",9.0,June 2023,"June 7, 2023",Standard Double Room,5,Couple,7.7,1,1,0,0,1,0,1,0,1,0
Wonderful Breakfast and great location,Nothing,Breakfast was great and the room was pretty. Good location everything in walking distance.,8.0,March 2023,"June 6, 2023",Small Double Room,2,Couple,7.7,1,0,0,0,0,0,1,0,1,0
"Great location, excellent hotel for a short stay in Copenhagen",I believe tea and coffee making facilities should be available in all rooms as a matter of course.,Superb breakfast in a lovely setting.,9.0,May 2023,"June 3, 2023",Standard Double Room,2,Couple,7.7,0,1,0,1,0,0,1,0,0,0
Very pleasant,Sometimes there were loud noises coming from behind the wall (door banging). That only Happened within one hour in the afternoon though,"Breakfast was very nice, beds were comfortable, staff was friendly. Also you have to check out at 12 pm which is great",9.0,May 2023,"June 2, 2023",Small Double Room,1,Family,7.7,1,0,0,1,1,0,1,0,0,0
Wonderful,Everything was fine,"Breakfast was very nice, with very decent choice of food, room spacious and clean, location is excellent to walk in the city without using any transport, and super close to the railway station. We enjoyed our stay",9.0,May 2023,"June 2, 2023",Standard Twin Room,2,Group,7.7,1,0,1,0,0,0,1,0,1,0
Excellent hotel and a fabulous city .,Nothing,"Super friendly staff, great hotel and excellent location. Breakfast was fantastic , plenty of hot and cold choices.",9.0,May 2023,"May 16, 2023",Small Double Room,3,Couple,7.7,0,0,0,0,1,0,1,0,1,0
Great place to stay in the city centre at a competitive price.,"The coffee at breakfast is not great. But I'm a bit of a snob as well, to be fair. :D","Great breakfast, comfy room, good size as well, clean (!!!) and fantastic staff. Great location, difficult to beat. Loads of stuff to do around there as well, lots of restaurants, cafés and supermarkets.",9.0,May 2023,"May 15, 2023",Standard Double Room,5,Solo traveler,7.7,1,0,0,0,1,0,1,1,1,0
Good value for money,Nothing really to complain,"Location is perfect, good selection for breakfast, room size, self check-in option",9.0,April 2023,"April 22, 2023",Standard Double Room,4,Solo traveler,7.7,1,0,0,0,0,0,1,0,1,0
A very pleasant base for a city break.,The room was slightly stuffy at night.,"Very good, clean, modern hotel. Convenient for the station.",9.0,April 2023,"April 15, 2023",Standard Twin Room,3,Family,7.7,1,1,0,0,0,0,0,0,1,0
Great value & excellent location,,"Location is very central, 5-10 mins walk to the Copenhagen central station. Many restaurants and cafes around the area. The staffs are all super nice and you can drop off your luggage before check in / after check out as well. Room is small but very comfortable",9.0,April 2023,"April 9, 2023",Small Double Room,2,Group,7.7,1,0,0,0,1,0,1,0,1,0
Good,In room wifi could be better.,Clean and modest rooms and facilities. Excellent location just minutes walk from the central station.  Super friendly staff and totally one of the best value for money hotel I have used.,7.0,March 2023,"March 31, 2023",Standard Double Room,2,Group,7.7,1,1,1,1,1,0,0,0,1,0
Very Good,,Breakfast vas very good. Good options 😊,8.0,February 2023,"March 23, 2023",Standard Double Room,3,Group,7.7,0,0,0,0,0,0,1,0,0,0
Good,0,Value for money,7.0,January 2023,"January 16, 2023",Small Double Room,1,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,We booked a room to accommodate our pet but there was no tea/coffee making facilities or a mini fridge/bar even though it described the room as having these facilities,"The hotel was in an excellent location, the staff were friendly and the room was clean",8.0,January 2023,"January 12, 2023",Small Double Room,3,Couple,7.7,1,1,0,1,1,0,0,0,1,0
Better than the average 3 star,Mattress on beds very annoying. It was comfy enough but kept sliding off the bed. Had to adjust it several times a night & both my daughter and I almost fell out of bed because of the issue.,"Room a good size and comfy
Staff very welcoming
Breakfast great (excellent coffee) 
Location OK a short walk from station, metro and city centre",9.0,January 2023,"January 8, 2023",Standard Twin Room,2,Family,7.7,1,1,0,0,1,0,1,0,1,0
Okay,"Not the cleanest room, but staff was kind enough to change our room to a different room.","Location is pretty amazing. Really close to the city center, Tivoli and lots of markets. 
Many restaurants nearby. 
Private parking is right at the hotel, but you need to pay.
Breakfast was very good and diverse.",7.0,December 2022,"December 28, 2022",Standard Double Room,2,Couple,7.7,0,1,1,0,0,1,1,0,1,0
Wonderful,Nothing,Every thing was perfect from check inn breakfast room value for money.,9.0,October 2022,"November 17, 2022",Standard Twin Room,3,Family,7.7,1,0,0,0,0,0,1,0,0,0
Value for money,,Breakfast - outstanding,9.0,October 2022,"October 10, 2022",Standard Double Room,4,Couple,7.7,0,0,0,0,0,0,1,0,0,0
Wonderful,,Location and breakfast,9.0,August 2022,"August 30, 2022",Small Double Room,2,Couple,7.7,0,0,0,0,0,0,1,0,1,0
Wonderful,No kettle in the room,Great location and good breakfast,9.0,August 2022,"August 28, 2022",Standard Double Room,1,Family,7.7,0,1,0,0,0,0,1,0,1,0
Very good location and nice trendy hotel,parking horribly expensive,"friendly, dynamic and helpful staff
nice hotel
good location
comfortable beds",9.0,August 2022,"August 25, 2022",Standard Double Room,2,Family,7.7,1,0,0,1,1,0,0,0,1,0
lovely hotel & fab location,lights in the room were odd - wanted a normal bedside lamp. also safe was too high in the wardrobe and didnt work.,friendly staff. lots of options for breakfast. comfy beds. couldve done with another pillow but only found out on last evening that could get another from reception.  INCREDIBLE LOCATION.,8.0,August 2022,"August 22, 2022",Standard Twin Room,3,Family,7.7,1,1,0,0,1,0,1,0,1,0
Wonderful stay,bedroom was very small,how central is was,8.0,August 2022,"August 21, 2022",Small Double Room,2,Group,7.7,0,1,0,0,0,0,0,0,1,0
Wonderful,Nothing,"Great price and location, close to the train station and attractions",9.0,August 2022,"August 19, 2022",Standard Twin Room,4,Family,7.7,0,0,0,0,0,0,0,0,1,0
"Good place to stay, right in the heart of Copenhagen","Breakfast was not that great, so we ended up having breakfast other places. Also the shower was hard to turn on and off",Room was great,9.0,July 2022,"August 9, 2022",Standard Twin Room,4,Family,7.7,1,1,0,0,0,0,0,1,0,0
Very Good,,"good location, employees friendship, self checkin/checkout",8.0,July 2022,"July 27, 2022",Standard Double Room,1,Family,7.7,0,0,0,0,1,0,0,0,1,0
Wonderful,,"A great breakfast, a central location, a quiet room that was cool to sleep in even in the summer.",9.0,July 2022,"July 26, 2022",Standard Double Room,1,Family,7.7,1,0,0,0,0,0,1,0,1,0
Nice hotel near metro station and Tivoli gardens.,Room was not very large. There was no refrigerator or tee cattle in the room.,The location of the hotel is excellent. Close to metro station and to the main attractions. Breakfast was also rich. Our room had a window to the yard and it was silent there.,9.0,July 2022,"July 18, 2022",Standard Double Room,3,Family,7.7,1,1,0,0,0,0,1,0,1,0
great location for a city break.,no kettle.   missed tea in the am.,liked the communal area where you could get a coffee or a beer.,9.0,July 2022,"July 7, 2022",Standard Double Room,2,Couple,7.7,0,0,0,0,0,0,0,0,0,0
great hotel in a great location for Copenhagen,nothing,the hotel was nice and clean really modern with very friendly staff. the bar was great to chill and drink before going to sleep,9.0,June 2022,"June 20, 2022",Standard Double Room,3,Couple,7.7,1,0,1,0,1,0,1,0,0,0
Very Good,"There was an issue with check in and we were double charged for drinks but both were sorted out eventually. The room was absolutely tiny, the smallest I've ever seen in a hotel. It was clean overall but there were some areas that were clearly not cleaned in between guests.",Really great location and a nice hotel.,8.0,May 2022,"June 12, 2022",Small Double Room,2,Couple,7.7,0,1,0,0,0,0,0,1,1,0
Wonderful,,"Nice , spacy room eventhough we had baby bed. Nice interior, good breakfast.",9.0,June 2022,"June 9, 2022",Superior Double Room,3,Family,7.7,1,0,1,0,0,0,1,0,0,0
Wonderful,Water leaked from shower,Amazing breakfast and very quiet hotel room.,9.0,May 2022,"May 26, 2022",Small Double Room,2,Couple,7.7,1,1,0,0,0,0,1,0,0,0
lovely time in a central hotel with friendly staff,bed a bit uncomfortable,location n staff breakfast good too,8.0,May 2022,"May 22, 2022",Small Double Room,2,Couple,7.7,0,1,0,0,1,0,1,0,1,0
Very Good,,"Clean, comfortable, great location, friendly and helpful staff.",8.0,May 2022,"May 11, 2022",Standard Double Room,9,Family,7.7,1,0,0,0,1,0,0,0,1,0
Very comfortable and convenient hotel,"I would have liked room service each day, even just a quick hoover of the floors and wipe down of the bathroom.",Breakfast buffet was really super. Location was so convenient to main Copenhagen train station and Tivoli Gardens .,8.0,May 2022,"May 3, 2022",Standard Twin Room,3,Group,7.7,0,1,0,0,0,1,1,1,1,0
very hands to the central hotel to the central station - breakfast was great! Had a lovely couple of days here.,,"excellent breakfast , good location and very friendly staff!",9.0,April 2022,"April 21, 2022",Standard Double Room,3,Couple,7.7,0,0,0,0,1,0,1,0,1,0
f,"no still water available to buy. there were two duvets for one bed, it would have been nice to have one duvet.",it was modern and the staff were friendly,8.0,April 2022,"April 18, 2022",Standard Double Room,3,Couple,7.7,0,1,0,0,1,0,0,0,0,0
"Great Hotel, Location and Staff",No kettle in the room so had to paying for cups of tea.,great location to everything,9.0,April 2022,"April 18, 2022",Standard Twin Room,3,Group,7.7,0,1,0,0,0,0,0,0,1,0
