Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
Great hotel in a great location,,Room was great and clean. Staff was very helpful and kind. I didn't had breakfast in the hotel,10.0,April 2024,"May 5, 2024",Standard Single Room,3,Solo traveler,8.7,1,0,0,0,1,0,1,0,0,0
Exceptional,,"Wonderful hotel, delicious food, comfortable room, spa. Thanks to the people who work here. Thank you!",10.0,May 2024,"May 5, 2024",Standard Room with Daily Spa Access,1,Couple,8.7,1,0,1,0,0,0,1,0,0,0
Exceptional,,"Great location, rooms and spa.",10.0,April 2024,"May 5, 2024",Standard Double or Twin Room,2,Group,8.7,1,0,1,0,0,0,0,0,1,0
Comfortable room with beautifull view to the riverside and the best breakfast ever.,nothing,"We recently had the pleasure of staying at Welton Riverside SPA hotel, and it exceeded our expectations in every way. The spa facilities were top-notch, offering a perfect blend of relaxation and rejuvenation. Our room was incredibly cozy, providing a peaceful retreat after a day of exploring. The breakfast spread was truly impressive, with a wide variety of delicious options to suit every palate. Located in a picturesque setting, the hotel provided easy access to beautiful surroundings. Most notably, the staff went above and beyond to ensure our stay was memorable, offering friendly and helpful assistance at every turn. We can't wait to return for another unforgettable experience!",10.0,May 2024,"May 3, 2024",Standard Room with Daily Spa Access,1,Family,8.7,1,0,1,0,1,0,1,0,0,0
Exceptional,,"Very clean, comfortable hotel. Friendly staff. Good location. Exceptional view of the Riga river bank. Excellent breakfast.",10.0,May 2024,"May 3, 2024",Standard Double or Twin Room,1,Family,8.7,1,0,0,0,1,0,1,0,1,0
1st of May 2024 in Riga.,A child jumping repeatedly into SPA pool even though jumping not allowed. Lack of bacon during breakfast. Slow with cleaning the tables during breakfast.,Clean. Room big enough. Possible to open room window. Breakfast was OK . SPA was good enough. SPA not too crowded. Three saunas.,9.0,May 2024,"May 1, 2024",Standard Room with Daily Spa Access,3,Couple,8.7,1,1,1,1,0,0,1,1,0,0
Very Good,,"The spa , & breakfast",8.0,April 2024,"April 29, 2024",Standard Double or Twin Room,3,Couple,8.7,0,0,1,0,0,0,1,0,0,0
Nice hotel with a great spa area in the city center,Children shouldn’t be allowed in a spa area. Spa should be for relaxing. It was impossible with all those loud children.,"Nice spa area, 2 minutes from the city centre on foot. Friendly service. The massages were perfect.",8.0,April 2024,"April 28, 2024",Standard Single Room,3,Solo traveler,8.7,0,0,1,1,1,0,0,0,0,0
Exceptional,,"Nice hotel with nice facilities pool etc., very good location at city centre.  Staff were very helpful. 100% would go back.",10.0,April 2024,"April 28, 2024",Standard Double or Twin Room,4,Solo traveler,8.7,0,0,1,0,1,0,0,0,1,0
Highly recommend and ask for a riverside view out across to the National Library.,,Great modern decor in an old building incorporating the old city walls on the spa level. Spa therapists very Professional and genuine. Sounds and pool beautifully cared for.,10.0,April 2024,"April 27, 2024",Riverside Double or Twin Room,2,Couple,8.7,0,0,1,0,0,0,0,0,0,0
Good central spot to stay.,Sadly the shower was cold on the first morning.,"Great location. Beds were very comfortable and the hotel was quiet, despite it being the weekend. We dined in on the second night and the food was great.",8.0,April 2024,"April 25, 2024",Standard Double or Twin Room,2,Couple,8.7,1,1,0,0,0,0,1,0,1,0
It was a great experience in a great city. Looking forward to returning.,The bed wasn't very comfortable.,"The spa services were excellent, the breakfast was very good, and the view of the river was very nice.",9.0,February 2024,"April 22, 2024",Riverside Double or Twin Room,1,Solo traveler,8.7,0,1,1,0,1,0,1,0,1,0
Great hotel,The check-in was a bit slow,"Breakfast was amazing and staff was very friendly. The only minus was that the hotel doesn't have their own parking, but they suggest a parking just around corner which was guarded 24/7, so it wasn't a problem actually.",10.0,April 2024,"April 21, 2024",Standard Double or Twin Room,4,Couple,8.7,0,0,1,0,1,0,1,0,0,0
Comfortable stay,,"This was my 2nd stay at the hotel, and I would choose it again in Riga. The beds are comfortable, it’s very quiet at night and I liked that the room had a comfy sofa that was perfect to work from, besides the desk. Breakfast had so many options to choose from.",10.0,April 2024,"April 20, 2024",Standard Single Room,3,Solo traveler,8.7,1,0,0,0,0,0,1,0,0,0
Couple from Poland,-,"Early check-in
Champagne to welcome you
Friendly service
Highly recommended!",10.0,April 2024,"April 18, 2024",Standard Double or Twin Room,2,Couple,8.7,0,0,0,0,1,0,0,0,0,0
Great stay in Riga,Water was not included and was for extra fee (and bottles weee really tiny),"Everything was great. All clean, staff very helpful, nice bar/restaurant in hotel premises. I enjoyed sound isolation, sleep was fantastic.",10.0,April 2024,"April 17, 2024",Standard Double or Twin Room,2,Solo traveler,8.7,1,0,1,0,1,0,1,0,0,0
Excellent,,"Excellent hotel,  everything about it was superb",10.0,April 2024,"April 16, 2024",Riverside Superior Double Room,3,Couple,8.7,0,0,0,0,0,0,0,0,0,0
"Beautiful hotel, comfy bed & a stunning view 🤍",Minor downside - I was not aware that it is a requirement to provide the passport at the check in. Only had my drivers license with me which as it turns out is not classed as “legal document” in Latvia.,"Beautiful hotel, clean & spacious room with the most beautiful view. Comfortable bed & food was lovely. Friendly staff, especially down at the spa - a young Latvian man with a moustache (didn’t catch his name) was very polite and helpful on both occasions.",10.0,April 2024,"April 15, 2024",Standard Room with Daily Spa Access,1,Solo traveler,8.7,1,0,1,0,1,0,1,0,1,0
Exceptional,,Beautiful large room and amazing breakfast,10.0,April 2024,"April 15, 2024",Standard Double or Twin Room,2,Family,8.7,1,0,0,0,0,0,1,0,0,0
Wonderful,We had a slight problem with the water not being  hot enough (this was rectified by the last day) and the rooms were quite warm through the night,"Great location
Spacious rooms
Excellent breakfast 
Lovely bar area
Great Spa facilities",9.0,April 2024,"April 15, 2024",Standard Single Room,4,Group,8.7,1,1,1,0,0,0,1,0,1,0
Perfect stay in the heart of Riga with a SPA,Not much to choose from during the breakfast if you’re vegan. But that is common at the most hotels in the region. I hope that can change therefore still leaving the best possible review 🙂,"The staff were super helpful and friendly.  Had a great stay. It either has good noise cancellation of there we no one in neighbouring rooms, but it was very quiet. 

The location is perfect, nearby everything you need to visit in Riga. We visited all sightseeing on foot, also took car sharing  called “CityBee” when we decided to go by the sea.

Really recommend if you want not only stay but also relax. Thermal area surprised us, it was bigger than expected keeping in mind it’s still city centre.

There are lockers in SPA area if you want to visit it after checkout. Just ask staff at SPA.

P.S. if you come at 3pm (when checkin starts) expect some wait",10.0,April 2024,"April 14, 2024",Standard Room with Daily Spa Access,2,Couple,8.7,1,0,1,0,1,0,0,1,1,1
Wonderful,Room was hot and aircondition was weak.,"Location, breakfast was good.",9.0,April 2024,"April 14, 2024",Riverside Room with Daily SPA access,3,Couple,8.7,0,1,0,0,0,0,1,0,1,0
Wonderful,"We really wanted to visit the panoramic hall on the 8th floor, but it had a sign that it was booked for a private event, although it didn’t seem like it. Then the other inconvenience was the broken window handle. I touched it once to open the window and it came off flying. Once I managed to close the window we didn’t get fresh air for the rest of the stay.","I liked everything. I asked for a bath and I got it, everything was clean and pretty. The hotel gave me a free room upgrade, which was so nice and we appreciated it. The bed and the pillows are so comfortable, all I wanted to do is be in the bed.",9.0,April 2024,"April 14, 2024",Standard Double or Twin Room,1,Couple,8.7,1,0,0,0,0,0,0,0,0,0
Best hotel.,"There was nothing to not like.
Hotel is exceptional.","Very peaceful, convenient and close to every store and in the middle of the city.
Perfect on every aspect.
Walking distance from everything. 
All staff were extremely helpful and friendly. 
Best hotel ever. I will recommend it highly.",10.0,April 2024,"April 13, 2024",Superior Double or Twin Room,5,Solo traveler,8.7,0,0,0,0,1,0,0,0,1,0
Wonderful,"Although breakfast seemed great with many, many choices, some of the dishes did not meet our expectations.",We stayed there for 1 night and it was amazing. We enjoyed the SPA and then spent the night in our deluxe riverside room with a corner view - perfect to watch the sunset.,9.0,April 2024,"April 12, 2024",Riverside Room with Daily SPA access,1,Couple,8.7,1,0,1,0,0,0,0,1,1,0
"Lovely place ,definitely would come back before .amazing spa and saunas ( xtra charge )","There was stairs to room ,like a half floor .and I was with a child and big suitcase .struggled to Take it up the stairs .","Really clean ,excellent breakfast",8.0,April 2024,"April 12, 2024",Standard Double or Twin Room,1,Family,8.7,1,1,0,0,0,0,1,0,0,0
Exceptional,Could be offered salted salmon and fresh orange juice for breakfast.,Perfect beds and breakfast pancakes.,10.0,April 2024,"April 11, 2024",Riverside Double or Twin Room,3,Couple,8.7,1,0,0,0,0,0,1,1,0,0
Wonderful,"Inventory for the third guest was not added in the beginning, I asked for an exra chair, but it was not brought.","Wonderful breakfast, options included champagne and dietary menu also. Very beautiful view from the window. And the SPA was amazing!",9.0,April 2024,"April 11, 2024",Riverside Room with Daily SPA access,1,Family,8.7,0,0,1,0,0,0,1,0,1,0
Great,Can hear people outside the room easily and the hallway had no lights so hard to see the room. Unless there was a switch couldn’t see,"The property was modern, had a spa downstairs and breakfast was good",8.0,April 2024,"April 10, 2024",Standard Double or Twin Room,1,Couple,8.7,0,1,1,0,0,0,1,0,0,0
Wonderful,"The hotel could arrange an actual space for short term parking (baggage drop off), the lane in front is too small.","Modern hotel on the riverside, very close to the center and main attractions. Nice spa with good massage (European prices). Spacious room. Possibility to have a parking at a short distance.",9.0,April 2024,"April 9, 2024",Standard Double or Twin Room,2,Group,8.7,1,0,1,1,0,0,0,0,1,0
Great hotel with good value!,Only negative is that the water in the shower was cold,Perfect location and the breakfast buffet was really good!,10.0,April 2024,"April 9, 2024",Standard Double or Twin Room,3,Family,8.7,0,1,0,0,0,0,1,0,1,0
Absolutely Amazing,,"Absolutely stunning view. Clean and perfect room!
Staff is nice and friendly! Good English!",10.0,April 2024,"April 9, 2024",Standard Double or Twin Room,1,Couple,8.7,1,0,0,0,1,0,0,0,1,0
Central and relaxing,The breakfast tea was not hot and no bacon on second day,Thermal spa and central location,9.0,April 2024,"April 9, 2024",Riverside Room with Daily SPA access,2,Couple,8.7,0,0,1,0,0,0,0,1,1,0
"Great day, lovely stuff and awesome feeling",-,Very clean and cozy atmosphere,10.0,April 2024,"April 8, 2024",Standard Double or Twin Room,1,Solo traveler,8.7,1,0,0,0,0,0,0,0,0,0
Very efficient on desk,Less busy😎,Breakfast quality,10.0,March 2024,"April 6, 2024",Standard Double or Twin Room,2,Couple,8.7,0,0,0,0,0,0,1,0,0,0
"Comfortable, central stay!",Nothing,Loved the breakfast with plenty of vegan options. The room was very comfortable and quiet with an amazing view!,10.0,February 2024,"April 3, 2024",Riverside Double or Twin Room,2,Couple,8.7,1,0,0,0,0,0,1,0,1,0
Wonderful,Just a very minor inconvenience was that it sits right on the very wide and noisy street with trams and a lot of cars. But it was not too bad.,"River view was amazing! Excellent breakfast. It's much better than in average in hotels of such class. I really enjoyed it, especially the pancakes which were cooked right in the dining area. We had a very large and clean room.",9.0,April 2024,"April 2, 2024",Riverside Deluxe Room,2,Family,8.7,1,0,0,0,0,0,1,0,1,0
"Perfect, will come back",Nothing,"Very nice spa area, breakfast wide variety and super friendly staff",10.0,March 2024,"March 31, 2024",Superior Double or Twin Room,2,Couple,8.7,0,0,1,0,1,0,1,0,0,0
Good hotel to explore Riga!,Lack of clarity about spa use. Was expecting to go for a swim!,Breakfast was very good. Room was comfortable and staff helpful and friendly. Location is excellent and you can walk everywhere in the beautiful city.  I would recommend staying here.,8.0,March 2024,"March 31, 2024",Standard Double or Twin Room,3,Couple,8.7,1,0,0,1,1,0,1,0,1,0
Amazing hotel - will book again,Nothing,I liked everything about this hotel. Rooms were clean and modern. The breakfast was amazing. Staff were really helpful.,9.0,March 2024,"March 30, 2024",Riverside Double or Twin Room,1,Group,8.7,1,0,0,0,1,0,1,0,0,0
Enjoyed a great city & stayed in a great hotel.Staff courteous  helpful & friendly.,Nothing I'm aware of.,Great choice of breakfast,9.0,March 2024,"March 29, 2024",Riverside Room with Daily SPA access,3,Solo traveler,8.7,0,0,0,0,0,0,1,0,0,0
very good experience..good location..friendly stuff,The breakfast and the dinner was not so good,"Spa were perfect, Room perfect!",8.0,March 2024,"March 28, 2024",Standard Single Room,1,Solo traveler,8.7,1,0,1,0,0,0,0,1,0,0
