Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Awesome Hotel,"very ruined blinders in one of the rooms. For a quality hotel like this one ,it made it look bad. What a pity.","Wonderful hotel downtown. Big rooms with amazing view of the city/lake. Clean, quiet, with all the necessary for a wonderful vacation. Kind staff that are 200% client oriented.",10.0,July 2022,"July 14, 2022",Tower Deluxe Suite,3,Solo traveler,8.5,1,1,0,0,1,0,0,0,1,0,0.000339243708668439
Lovely,"We didn't get a notice about the fire alarm being tested in the morning, which we understand and are totally fine with, just wished they mentioned it as we were still asleep and I do have a heart condition and not too good being woken up by an alarm haha.
Also 35$ for 3 ice reams and 1 tea was crazy so if you want a snack recommend elsewhere","Rooms beautiful and location is great, staff is always super friendly and welcoming and the atmosphere is gorgeous.",10.0,December 2022,"December 20, 2022",Historic Studio Suite - Interior View,1,Couple,8.5,1,1,0,0,1,0,0,0,1,0,0.000339243708668439
"overall a great stay , I stayed before, and I’d stay again","the bed wasn’t very comfortable for a tall man , I’m 6’4 feet were sticking out of the bed","location is excellent, very clean , staff very friendly and helpful",9.0,April 2022,"April 29, 2022",Historic Double Suite,9,Family,8.5,1,1,0,0,1,0,0,0,1,0,0.000339243708668439
"Wonderful staff, comfortable room",Room was too warm until we opened the door into the main living area where the air conditioner was. The coffee spot (Ritual Cafe) had limited seating and only basic offerings.,"Lovely size room with comfortable pullout couch and all the appliances. The staff were exceptionally helpful, even before we arrived. They allowed us to email the documents so that our daughter could check in before us when our flight was delayed repeatedly. Beautiful view from the 26th floor.",8.0,April 2022,"April 14, 2022",Tower Deluxe Suite,2,Couple,8.5,1,1,0,0,1,0,0,0,1,0,0.000339243708668439
Wonderful,"The room we stayed at wasn't very clean, we found dust around the windows and desk, found a piece of garment from previous guests by a window behind the curtain.",Location was excellent! Easy access to TTC and UP express and ferry to the islands. Amazing views from the top floors and very comfy bed. Staff were helpful and friendly.,9.0,August 2022,"August 22, 2022",Tower ONE Suite,7,Family,8.5,1,1,0,0,1,0,0,0,1,0,0.000339243708668439
Good,"interior room was like a dungeon, online description not accurate to represent the sincere last of sunlight","location, elegance, clean, friendly service",7.0,September 2022,"September 12, 2022",Historic Studio Suite - Interior View,1,Couple,8.5,1,1,0,0,1,0,0,0,1,0,0.000339243708668439
Very Good,"Short beds, super dry air.","Location, staff, room amenities.",8.0,December 2022,"December 13, 2022",Historic Double Suite,3,Group,8.5,1,1,0,0,1,0,0,0,1,0,0.000339243708668439
Comfy stay with great views over the city,"The room could use a little bit of love - some of the cabinets could use some new paint and the bathroom wasn't very well lit and could do with an upgrade. We could also hear everyone coming in and out of their rooms throughout all hours of the night. It was a Saturday so we understand it was busy. However, the rooms really aren't soundproof so we didn't get too good of a sleep despite the bed being comfy.",We stayed in a suite which was perfect for us as we had to get up very early and appreciated having coffee/tea and a fridge in the room. We had a really nice view over the city/lake and our check in was really smooth. The bathroom came well stocked and the body lotion smelled absolutely amazing. We couldn't figure out how to turn on the TV when we came in and texted their number and someone came up really quickly to help. All staff were super friendly!,8.0,May 2022,"May 2, 2022",Tower Deluxe Suite,1,Couple,8.5,1,1,0,0,1,0,0,0,1,0,0.000339243708668439
Fantastic. The staff and property are simply fantastic.,"MINOR  complaint would be the air conditioning, I tend to run warm and sleep with the AC low, I was able to make it comfortable enough but would have preferred a few more degrees on the thermostat. I want HOT, just not cold 😂","This was one of the best hotel stays I’ve ever had. The staff was phenomenal, the property location cannot be beat, and most importantly the bed was so comfortable.  I will stay here again without question as hotels like this are rare these days!",10.0,September 2022,"September 18, 2022",Tower Premium Suite,7,Couple,8.5,1,1,0,0,1,0,0,0,1,0,0.000339243708668439
Excellent stay,"Nothing really, there was a bit of dust in some hard to reach places which I noticed but it didn't bother me. Would have like a kettle but that's a european thing i think","The room was really nice and comfortable. The staff were very friendly and helpful. The location was great for sightseeing and close to the train station as well, so easy journey to and from Pearson Airport. Would recommend this hotel.",9.0,June 2022,"July 4, 2022",Historic Double Suite,3,Group,8.5,1,1,0,0,1,0,0,0,1,0,0.000339243708668439
Fantastic views of downtown and Lake Ontario,Shower is not the large one. It’s small but thr pressure is good. A little noisy on the corridor from 8a.m. Not good for late sleepers. The curtains are ok to block the morning lights but not totally.,View from the room.  All members of staff fantastic.,10.0,January 2023,"January 21, 2023",Tower Premium Suite,5,Solo traveler,8.5,1,1,0,0,1,0,0,0,1,0,0.000339243708668439
It was an excellent stay.,"It didn't make much difference to us, but in a two bedroom suite the only bathroom was an ensuite off one of the bedrooms.  If you were the guest in the other bedroom you would have to go into the main bedroom to use it, no matter what hour of the day or night.",The bed was very comfortable. The suite had everything you could possibly need. The staff was always very pleasant and helpful. The views from our room were outstanding.,9.0,June 2022,"June 12, 2022",Historic Studio Suite - Interior View,1,Couple,8.5,1,1,0,0,1,0,0,0,1,0,0.000339243708668439
Would stay here again if I came back,Bathroom size a little on the smaller side but not too much of a an issue,"Great location
Courteous staff
Good room size 
Beautiful views from the hotel room
Comfy beds",8.0,June 2023,"June 10, 2023",Tower Deluxe Suite,3,Family,8.5,1,1,0,0,1,0,0,0,1,0,0.000339243708668439
very good,Some renovation in the rooms especially in bathroom required,"Room size and location, lovely staff",8.0,June 2023,"July 27, 2023",Tower Premium Suite,11,Group,8.5,1,1,0,0,1,0,0,0,1,0,0.000339243708668439
Wonderful,Bathroom looked outdated,"Good customer service
Clean room
Great location",9.0,November 2022,"November 25, 2022",Tower Deluxe Suite,3,Solo traveler,8.5,1,1,0,0,1,0,0,0,1,0,0.000339243708668439
wonderful stay. great staff. will be back.,loud air conditioning,location. cleanliness. modern amenities. dog friendly.,8.0,August 2022,"August 8, 2022",Tower Deluxe Suite,1,Couple,8.5,1,1,0,0,1,0,0,0,1,0,0.000339243708668439
Pricey but it's downtown Toronto,"Pricey and also room was smaller than booked  was supposed to have separate bedroom. Annoying to have to ask for things you usually just have in room. Like robes. Oven was dirty and set off fire alarm when using it,but they provided toaster when asked.",Great location. Room was comfy.  Great service through text. Also luxury having washing machine!,9.0,July 2022,"July 25, 2022",Tower Deluxe Suite,6,Couple,8.5,1,1,0,0,1,0,0,0,1,0,0.000339243708668439
good,Loud air conditioner just under the windows of our room ( our room - 19th and 21st floor ) on the roof of the old part of the hotel!,"room, location, staff",8.0,May 2023,"June 11, 2023",Tower ONE Suite,4,Group,8.5,1,1,0,0,1,0,0,0,1,0,0.000339243708668439
Cosmopolitan Comfort in Historic Downtown Setting,"The bedside light is too glaring to be restful, but this is the only temporary flaw. My suite had no alarm clock/radio this time.","Very friendly, welcoming and helpful front desk staff. Very comfortable room with a great view. Convenient  kitchen area combined with delicious ingredients from on-site Daily Ritual Cafe made meals on the go more relaxing, given a busy schedule.",10.0,September 2022,"October 2, 2022",Tower Deluxe Suite,1,Solo traveler,8.5,1,1,0,0,1,0,0,0,1,0,0.000339243708668439
Exceptional,"Except beds were a bit small/short, even if I ám not that tall, just 1, 74 m.",Nice and comfortable room. Perfect location. Nice and helpfull staff. Almost everything. 😊,10.0,August 2023,"August 8, 2023",Historic Double Suite,1,Family,8.5,1,1,0,0,1,0,0,0,1,0,0.000339243708668439
Amazing Stay for our Wedding Weekend,Could upgrade the shower head.,"We booked our wedding weekend stay in a Tower one suite.  The staff were very helpful and efficient when we needed trolleys, extra wine glasses, etc. The views were phenomenal and the room was modern and comfortable. Would recommend and would stay here again. Thank you, we enjoyed it very much.",10.0,August 2022,"August 31, 2022",Tower ONE Suite,3,Couple,8.5,1,1,0,0,1,0,0,0,1,0,0.000339243708668439
"Great value, comfortable room, can’t wait to go back!",Bed was a little soft and only feather pillows.,"The staff were friendly, excellent location, beautiful room",10.0,February 2023,"March 1, 2023",Tower Deluxe Suite,1,Couple,8.5,1,1,0,0,1,0,0,0,1,0,0.000339243708668439
Get treated like royalty and feel on top of the world,"The only thing that could be better is the door on the bathroom. It was a simple sliding door and lock and I felt I needed more privacy, especially as the bathroom is right next to the bed. That's all!","The room was spotless and massive, with everything you could wish for including a small sitting area and materials to cook if you wish. It had a stunning view of the city during a blizzard, but at night, I felt on top of the world. The staff were so beyond helpful and when I showed up at 7am needing a place to store my bags, they checked me into a room right away! The concierge service was lovely as well and we felt so treated on our anniversary.",10.0,March 2023,"March 24, 2023",Tower Deluxe Suite,3,Couple,8.5,1,1,0,0,1,0,0,0,1,0,0.000339243708668439
