Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Very Good,"No guide flyers or catalogues for travellers at the reception. 
Friendly but insufficient staff service at the reception - no customer-orineted approach, when we asked for help. 
Few lunch/dinner possibilites at the hotel.","Great breakfast selection.
Clean rooms, fresh sheets and towels.
Friendly cleaning service.
Good location - near public transport and airport.",8.0,May 2022,"May 27, 2022",Standard Double Room,6,Group,8,1,0,0,0,1,1,1,1,1,0,0.0017503400639641779
"Value for money, well-connected, trusted chain as usual. Nothing particular.","This hotel needs much more personnel, URGENTLY! Takes forever waiting at the bar for a water or a coffee, the staff themselves are stretched thin and asked clients to file a complaint so they get more colleagues... they have to run between reception, bar, office, storage, other areas, it's really slow for people waiting and it is to be seen: returned to the patio 3 hours after I had had my tea and the dirty glasses were still there, there is not enough staff to run it (and a couple of them are not professionals either, most are very friendly but one of them not - the black guy usually at the bar and hopefully the management reads this, there were complaints by multiple customers).","The location is very good with a Metro station at the vicinity (buses too, just didn't use them) and a very short walk to a huge mall, many more smaller shops and cafes/restaurants and the best connecting metro for various lines, incl. airport. No longer distances than 5-15 minutes to reach any place, and also easily walkable too, from the big park straight to the centre. 
Duration of stay was 8 nights, so the price was very good in comparison to other hotels, and had the trusted service of Accor Hotels (nothing too fancy but good-sized rooms and bathrooms, TV, desk, wifi, closet etc) and properly tidied. Loved the fact that there are no longer mini toiletries (how annoying!) but real dispensers of soap and shampoo.",7.0,May 2022,"May 17, 2022",Standard Double Room,8,Couple,8,1,0,1,0,1,1,1,0,1,0,0.0017487648724141174
"Met my expectations, and will return again due to the staff, location and cultural venues around.","Outdated, but comfortable rooms. IBIS should invest more in this property considering its potential.","Staff, Location, Breakfast",10.0,November 2023,"November 24, 2023",Standard Double Room,1,Solo traveler,8,0,1,0,0,1,0,1,0,1,0,0.001745209465505469
Great hotel!,Room was in the smaller side.,"Great service, great breakfast, good location.",9.0,December 2021,"December 29, 2021",Double Room with Extra Bed,2,Family,8,0,1,0,0,1,0,1,0,1,0,0.0017452094655054688
Good,Unfortunately room is small and beds are very close to each other probably because of space limitation in the room itself.,Close to the metro station and Sete Rios where you can go the different distinations such as Sintra and Peniche. Room was clean and quite. Staff was helpful and supportive.,7.0,July 2022,"July 6, 2022",Standard Twin Room,2,Group,8,1,1,0,1,1,0,0,0,0,0,0.0017383308073372961
Fair,"Breakfast were the same for the whole week. The room is small, not comfortable to live only to sleep. But the airplains were the main pain! They are flying all the time above the roof. I was staying there because of the Web Summit, so these days the price was crazy high for such a room.","The staff is polite and positive, people are nice. They cleaned the room every single day, which is good.",5.0,November 2023,"December 18, 2023",Standard Double Room,7,Group,8,1,1,0,0,1,0,0,1,0,0,0.0017355764103380352
Cheap and cheerful.,"I was given a disabled / accessible room close to the lift. I was only staying one night, so maybe that's why I was in that room.
Breakfast was a bit simple.","The price was good. Cheap. The reception desk staff were friendly and spoke English really well.
The room was clean.",7.0,January 2024,"January 26, 2024",Standard Double Room - Mobility Access,1,Solo traveler,8,1,1,0,0,1,0,0,1,0,0,0.0017355764103380352
Good solution.,"Room really mini, window locked, breakfast average, outdated furniture","Position, staff, bed very confortable, big shower",7.0,May 2022,"May 13, 2022",Standard Double Room,2,Solo traveler,8,1,1,0,0,1,0,0,1,0,0,0.001735576410338035
"Excellent, would stay again","Room is very compact, ok for a weekend but longer stays might like more room or storage",All the staff at reception were really lovely and helpful.  There is a 24 hr reception and bar.  Made to feel welcome.  Check out and storage of our bags was excellent.,8.0,March 2023,"March 24, 2023",Standard Double Room,3,Couple,8,1,1,1,0,1,0,0,0,0,0,0.0017336471302676437
A cosy place.,—-,"The room was very clean, smelling good, organized, comfortable bed and warm duvet, the room is well insulated and I didn't hear any noise from the street, the reception and restaurant staff were always very kind and the breakfast was wonderful!",10.0,February 2024,"February 29, 2024",Standard Double Room,4,Solo traveler,8,1,0,0,0,1,0,1,0,0,0,0.001731214121417395
nice stay with good breakfast and super friendly and helpful staff,the airplanes are pretty loud as the airport is only a few km away and they pass right over the hotel. but with closed windows it’s ok,"amazing staff, very clean, comfy bed, good breakfast that is available for an unusually extended time 6:30 to 12:00)",9.0,May 2023,"May 6, 2023",Standard Double Room,6,Group,8,1,0,0,0,1,0,1,0,0,0,0.001731214121417395
Very Good,,"Clean room, very large and comfortable bed, tasty breakfast, friendly staff, close to metro and train station.",8.0,October 2021,"November 7, 2021",Standard Double Room,4,Solo traveler,8,1,0,0,0,1,0,1,0,0,0,0.001731214121417395
Close to bus station.,,Room was small but very neat. Bathroom was clean. The breakfast was self serve and delicious. The staff were very friendly and helpful. The hotel was close to the Sete Rios bus station which was important for us.,7.0,April 2023,"April 27, 2023",Standard Double Room,1,Family,8,1,0,0,0,1,0,1,0,0,0,0.001731214121417395
"When I return to Lisbon, I will come to this hotel again",,"Super Hotel: Staff very polite and friendly, Only about 5 minutes walk from Metro, then about 5 stations to the city centre. Breakfast was good. Room and all hotel was very clean. Upkeep of Hotel is  noticable.",10.0,February 2023,"February 16, 2023",Standard Double Room,4,Couple,8,1,0,0,0,1,0,1,0,0,0,0.001731214121417395
Enjoyed my stay,,The staff were all helpful and friendly. The room - especially the bathroom - was clean.  The bed was comfortable. Everything worked. The breakfast had a wide variety to choose from. I most definitely enjoyed my stay there.,10.0,July 2022,"August 1, 2022",Standard Twin Room,2,Family,8,1,0,0,0,1,0,1,0,0,0,0.001731214121417395
Great staff and comfortable room at a good price.,,Great staff and comfortable room. The breakfast was delicious and the hotel is located close to the metro.,10.0,June 2022,"July 31, 2022",Standard Double Room,1,Couple,8,1,0,0,0,1,0,1,0,0,0,0.001731214121417395
"Outstnding Hotel, Staff, Service and Bedrooms. Extremely clean, would stay again without hesitation.",Nothing.,From the initial contact at Reception the Hotel made a great impression to all of us (7 persons). The staff were all friendly and accommodating. Breakfast was a great selection and once again staff were smiley and friendly. Bedrooms were extremely clean and well maintained. Wouls stay again anytime.,10.0,February 2024,"February 5, 2024",Standard Double Room,3,Group,8,1,0,0,0,1,0,1,0,0,0,0.001731214121417395
Great!,Really far from everything that I wanted to do,"Really nice room, bathroom, really enjoyed the 24/7 food service! And breakfast until midday!",10.0,July 2023,"August 1, 2023",Standard Double Room,5,Couple,8,1,0,0,0,1,0,1,0,0,0,0.001731214121417395
Great location for our purposes,na,All staff are friendly and helpful / Good buffet breakfast - wide range of options/ Our room was spotlessly clean,10.0,June 2023,"June 23, 2023",Standard Double Room,1,Couple,8,1,0,0,0,1,0,1,0,0,0,0.001731214121417395
A decent hotel in Lisbon at a quite competing price.,No major comments.,"Room very clean; tv channels quite adequate, a very good breakfast. Restaurant service is basic, but the Caldo Verde was very good.",8.0,February 2024,"February 18, 2024",Standard Double Room,2,Couple,8,1,0,0,0,1,0,1,0,0,0,0.001731214121417395
About the only positive thing on this day.  A very nice and lucky choice.,,"I was very happy to stay here at short notice because I, like many others, had flight canceled.  Staff were very nice, the room was a good size, and well stocked.  Everything was very clean and the breakfast was quite good and varied.  I loved that it was very near to the Gulbekian Museum, which is a treasure.  Just a short ride to airport.",9.0,July 2022,"August 11, 2022",Standard Double Room,2,Solo traveler,8,1,0,0,0,1,0,1,0,0,0,0.001731214121417395
Amazing,,"Amazing customer service, very accommodating. The breakfast buffet was great for the price. Very clean and near metro. Would highly recommend!",8.0,April 2024,"April 8, 2024",Standard Double Room - Mobility Access,3,Group,8,1,0,0,0,1,0,1,0,0,0,0.001731214121417395
Very Good,"only two towels in the bathroom, but they change them every day","The location -  near the underground station-, breakfast and the nice staff",8.0,June 2022,"June 19, 2022",Standard Double Room,3,Couple,8,0,1,0,1,1,0,1,0,1,0,0.0017282754463311097
